MAKE, MODEL, VARIANT, YEAR FROM, YEAR TO, SYSTEM NUMBER, TYPE OF SYSTEM, ADDITIONAL, TIP STYLE, PIPE Ø (MM), PIPE Ø (INCHES), EC-APPROVED?, RACE SYSTEM, VALVESONIC, FITTING TIME, SHIPPING DATA, GTIN, PRICE (EXC VAT), PRICE (INC VAT)
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1234, Active Valve Control, Plug & Play Remote Control System for OE & Milltek Sport Exhausts, , N/A, N/A, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 36 X 26 X 22 and weighing 2kg.,5056214715693,280,"335,71"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1334, Large-bore Downpipes and Cat Bypass Pipes, Decat Downpipes (Requires Stage 2 ECU Remap) - Fits to OE or Milltek 102mm Mid Pipes, ,"76,2",3, No, Yes, No, , Ships in 1 box measuring 100 X 40 X 30 and weighing 15kg.,5056214716072,697,"836,16"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1271, Large-bore Downpipe and De-cat," Requires Stage 2 ECU Remap - Fits to OE and Milltek Sport 3"" Midpipe Systems", ,"76,2",3, No, Yes, No, 3.00 to 4.00 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 15kg.,5056214715754,998,"1198,08"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1333, Large Bore Downpipe and Hi-Flow Sports Cat, V2 HJS HQ 200 Cell Catted Downpipes (No CEL) - Fits to OE or Milltek 102mm Mid Pipes, ,"76,2",3, No, Yes, No, , Ships in 1 box measuring 100 X 40 X 30 and weighing 18kg.,5056214716492,2236,"2683,2"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1235, Large Bore Downpipe and Hi-Flow Sports Cat," with HJS HQ 200CPSI Cats (No CEL or ECU Software Required) - Fits to OE OPF/GPF & Milltek Sport 3"" OPF/GPF Bypass Sections", ,"76,2",3, No, Yes, No, 3.00 to 4.00 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 15kg.,5056214716065,2538,"3045,12"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1299, Secondary Catalyst Bypass, Secondary Cat Bypass - Non Resonated to OE Axle Back Only, ,"76,2",3, No, Yes, No, 1.50 to 2.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 18kg.,5056214715846,684,"821,18"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1300, Secondary Catalyst Bypass, Secondary Cat Bypass - Resonated to OE Axle Back Only, ,"76,2",3, No, Yes, No, 1.50 to 2.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 18kg.,5056214715853,870,"1044,58"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1330, Secondary Catalyst Bypass, Single Mid Pipe 102mm - Non Resonated to Milltek Axle Back Only - NOTE Does not require MSBM406 if installing with Milltek Downpipes, ,"101,6",4, No, Yes, No, , Ships in 1 box measuring 130 X 40 X 30 and weighing 22kg.,5056214716324,675,"809,95"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1329, Secondary Catalyst Bypass, Single Mid Pipe 102mm - Non Resonated to OE Axle Back Only - NOTE Does not require MSBM406 if installing with Milltek Downpipes, ,"101,6",4, No, Yes, No, , Ships in 1 box measuring 130 X 40 X 30 and weighing 22kg.,5056214716348,690,"827,42"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1332, Secondary Catalyst Bypass, Single Mid Pipe 102mm - Non Resonated with X Pipe to Milltek Axle Back Only - NOTE Does not require MSBM406 if installing with Milltek Downpipes, ,"101,6",4, No, Yes, No, , Ships in 1 box measuring 130 X 40 X 30 and weighing 22kg.,5056214716331,726,"871,1"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1331, Secondary Catalyst Bypass, Single Mid Pipe 102mm - Non Resonated with X Pipe to OE Axle Back Only - NOTE Does not require MSBM406 if installing with Milltek Downpipes, ,"101,6",4, No, Yes, No, , Ships in 1 box measuring 130 X 40 X 30 and weighing 22kg.,5056214716355,740,"888,58"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1308, Cat-back, Cat Back System - Non-Resonated with GT-115 Brushed Titanium Trims (Removes Secondary Cats), 115 GT ,"76,2",3, No, Yes, No, 3.00 to 4.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 26kg. Box 2: 130 X 40 X 30 at 18kg.,5056214716355,3315,"3977,71"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1309, Cat-back, Cat Back System - Non-Resonated with GT-115 Burnt/Blue Titanium Trims (Removes Secondary Cats), 115 GT ,"76,2",3, No, Yes, No, 3.00 to 4.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 26kg. Box 2: 130 X 40 X 30 at 18kg.,5056214716362,3447,"4136,62"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1307, Cat-back, Cat Back System - Non-Resonated with GT-115 Cerakote Black Trims (Removes Secondary Cats), 115 GT ,"76,2",3, No, Yes, No, 3.00 to 4.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 28kg. Box 2: 130 X 40 X 30 at 18kg.,5056214716348,3122,"3745,84"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1306, Cat-back, Cat Back System - Non-Resonated with GT-115 Polished Trims (Removes Secondary Cats), 115 GT ,"76,2",3, No, Yes, No, 3.00 to 4.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 26kg. Box 2: 130 X 40 X 30 at 18kg.,5056214716331,2864,"3436,55"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1310, Cat-back, Cat Back System - Non-Resonated with JET-115 Carbon Trims (Removes Secondary Cats), 115 JET ,"76,2",3, No, Yes, No, 3.00 to 4.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 26kg. Box 2: 130 X 40 X 30 at 18kg.,5056214716379,3387,"4064,53"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1313, Cat-back, Cat Back System - Resonated with GT-115 Brushed Titanium Trims (Removes Secondary Cats), 115 GT ,"76,2",3, No, Yes, No, 3.00 to 4.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 26kg. Box 2: 130 X 40 X 30 at 18kg.,5056214716409,3501,"4201,1"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1314, Cat-back, Cat Back System - Resonated with GT-115 Burnt/Blue Titanium Trims (Removes Secondary Cats), 115 GT ,"76,2",3, No, Yes, No, 3.00 to 4.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 26kg. Box 2: 130 X 40 X 30 at 18kg.,5056214716416,3633,"4360,01"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1312, Cat-back, Cat Back System - Resonated with GT-115 Cerakote Black Trims (Removes Secondary Cats), 115 GT ,"76,2",3, No, Yes, No, 3.00 to 4.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 26kg. Box 2: 130 X 40 X 30 at 18kg.,5056214716393,3308,"3969,23"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1311, Cat-back, Cat Back System - Resonated with GT-115 Polished Trims (Removes Secondary Cats), 115 GT ,"76,2",3, No, Yes, No, 3.00 to 4.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 26kg. Box 2: 130 X 40 X 30 at 18kg.,5056214716386,3050,"3659,94"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1315, Cat-back, Cat Back System - Resonated with JET-115 Carbon Trims (Removes Secondary Cats), 115 JET ,"76,2",3, No, Yes, No, 3.00 to 4.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 26kg. Box 2: 130 X 40 X 30 at 18kg.,5056214716423,3573,"4287,92"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1303, Secondary Cat-back, Secondary Cat Back System - Non-Resonated with GT-115 Brushed Titanium Trims, 115 GT ,"76,2",3, No, No, No, 2.00 to 3.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 26kg.,5056214715884,2843,"3411,12"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1304, Secondary Cat-back, Secondary Cat Back System - Non-Resonated with GT-115 Burnt/Blue Titanium Trims, 115 GT ,"76,2",3, No, No, No, 2.00 to 3.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 26kg.,5056214715891,2975,"3570,02"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1302, Secondary Cat-back, Secondary Cat Back System - Non-Resonated with GT-115 Cerakote Black Trims, 115 GT ,"76,2",3, No, No, No, 2.00 to 3.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 26kg.,5056214715877,2649,"3179,24"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1301, Secondary Cat-back, Secondary Cat Back System - Non-Resonated with GT-115 Polished Trims, 115 GT ,"76,2",3, No, No, No, 2.00 to 3.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 26kg.,5056214715860,2392,"2869,96"
BMW, 2 Series, M2 Coupe (G87 S58 NAS Non-OPF/GPF Models),2023,2026, SSXBM1305, Secondary Cat-back, Secondary Cat Back System - Non-Resonated with JET-115 Carbon Trims, 115 JET ,"76,2",3, No, No, No, 2.00 to 3.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 26kg.,5056214715907,2915,"3497,94"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1326, Additional parts, Optional X Pipe Centre Section - Replaces MSBM424 Silencer or MSBM425/426 Rep Pipes in OPF/Secondary Cat Bypass Systems - NOTE Can not be used on its own, , N/A, N/A, No, Yes, No, , Ships in 1 box measuring 100 X 40 X 30 and weighing 15kg.,5056214716652,207,"248,35"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1234, Active Valve Control, Plug & Play Remote Control System for OE & Milltek Sport Exhausts, , N/A, N/A, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 36 X 26 X 22 and weighing 2kg.,5056214715693,280,"335,71"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1334, Large-bore Downpipes and Cat Bypass Pipes, Decat Downpipes (Requires Stage 2 ECU Remap) - Fits to OE or Milltek 102mm Mid Pipes, ,"76,2",3, No, Yes, No, , Ships in 1 box measuring 100 X 40 X 30 and weighing 15kg.,5056214716072,697,"836,16"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1271, Large-bore Downpipe and De-cat," Requires Stage 2 ECU Remap - Fits to OE and Milltek Sport 3"" GPF Delete Systems", ,"76,2",3, No, Yes, No, 3.00 to 4.00 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 15kg.,5056214715754,998,"1198,08"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1298, HJS Tuning ECE Downpipes, ECE Approved, ,70,"2,76", Yes, No, No, 5.00 to 6.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 18kg.,5056214715761,2808,"3369,6"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1295, GPF/OPF Bypass, OPF/GPF Bypass - Non Resonated to OE Axle Back Only - Requires Stage 2 ECU Remap or OPF/GPF Bypass Module (Available from www.leib-engineering.de), ,"76,2",3, No, Yes, No, 1.50 to 2.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 18kg.,5056214715662,668,"801,73"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1296, GPF/OPF Bypass, OPF/GPF Bypass - Resonated to OE Axle Back Only - Requires Stage 2 ECU Remap or OPF/GPF Bypass Module (Available from www.leib-engineering.de), ,"76,2",3, No, Yes, No, 1.50 to 2.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 18kg.,5056214715679,854,"1025,12"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1325, GPF/OPF Bypass, OPF/GPF Bypass Single Pipe 102mm - Non Resonated to Milltek Axle Back Only - Requires Stage 2 ECU Remap or OPF/GPF Bypass Module (Available from www.leib-engineering.de) - NOTE Does not require MSBM406 if installing with Milltek Downpipes, ,"101,6",4, No, Yes, No, , Ships in 1 box measuring 130 X 40 X 30 and weighing 22kg.,5056214716232,675,"809,95"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1324, GPF/OPF Bypass, OPF/GPF Bypass Single Pipe 102mm - Non Resonated to OE Axle Back Only - Requires Stage 2 ECU Remap or OPF/GPF Bypass Module (Available from www.leib-engineering.de) - NOTE Does not require MSBM406 if installing with Milltek Downpipes, ,"101,6",4, No, Yes, No, , Ships in 1 box measuring 130 X 40 X 30 and weighing 22kg.,5056214716249,690,"827,42"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1327, GPF/OPF Bypass, OPF/GPF Bypass Single Pipe 102mm - With X Pipe to OE Axle Back Only - Requires Stage 2 ECU Remap or OPF/GPF Bypass Module (Available from www.leib-engineering.de) - NOTE Does not require MSBM406 if installing with Milltek Downpipes, ,"101,6",4, No, Yes, No, , Ships in 1 box measuring 130 X 40 X 30 and weighing 22kg.,5056214716225,740,"888,58"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1328, GPF/OPF Bypass, OPF/GPF Bypass Single Pipe 102mm - with X-Pipe to Milltek Axle Back Only - Requires Stage 2 ECU Remap or OPF/GPF Bypass Module (Available from www.leib-engineering.de) - NOTE Does not require MSBM406 if installing with Milltek Downpipes, ,"101,6",4, No, Yes, No, , Ships in 1 box measuring 130 X 40 X 30 and weighing 22kg.,5056214716256,726,"871,1"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1333, Large Bore Downpipe and Hi-Flow Sports Cat, V2 HJS HQ 200 Cell Catted Downpipes (No CEL) - Fits to OE or Milltek 102mm Mid Pipes, ,"76,2",3, No, Yes, No, , Ships in 1 box measuring 100 X 40 X 30 and weighing 18kg.,5056214716492,2236,"2683,2"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1235, Large Bore Downpipe and Hi-Flow Sports Cat," with HJS HQ 200CPSI Cats (No CEL or ECU Software Required) - Fits to OE OPF/GPF & Milltek Sport 3"" OPF/GPF Bypass Sections", ,"76,2",3, No, Yes, No, 3.00 to 4.00 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 15kg.,5056214716065,2538,"3045,12"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1293, Cat-back, Cat Back - Non-Resonated (Loudest) with GT-115 Brushed Titanium Trims - Requires Stage 2 ECU Remap or OPF/GPF Bypass Modules, 115 GT ,"76,2",3, No, Yes, No, 1.50 to 2.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 26kg. Box 2: 130 X 40 X 30 at 18kg.,5056214716300,3299,"3958,26"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1294, Cat-back, Cat Back - Non-Resonated (Loudest) with GT-115 Burnt/Blue Titanium Trims - Requires Stage 2 ECU Remap or OPF/GPF Bypass Modules, 115 GT ,"76,2",3, No, Yes, No, 1.50 to 2.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 26kg. Box 2: 130 X 40 X 30 at 18kg.,5056214716317,3431,"4117,16"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1292, Cat-back, Cat Back - Non-Resonated (Loudest) with GT-115 Cerakote Black Trims - Requires Stage 2 ECU Remap or OPF/GPF Bypass Modules, 115 GT ,"76,2",3, No, Yes, No, 1.50 to 2.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 26kg. Box 2: 130 X 40 X 30 at 18kg.,5056214716294,3105,"3726,38"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1291, Cat-back, Cat Back - Non-Resonated (Loudest) with GT-115 Polished Trims - Requires Stage 2 ECU Remap or OPF/GPF Bypass Modules, 115 GT ,"76,2",3, No, Yes, No, 1.50 to 2.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 26kg. Box 2: 130 X 40 X 30 at 18kg.,5056214716287,2848,"3417,1"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1316, Cat-back, Cat Back - Non-Resonated (Loudest) with JET-115 Carbon Trims - Requires Stage 2 ECU Remap or OPF/GPF Bypass Modules, 115 JET ,"76,2",3, No, Yes, No, 1.50 to 2.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 26kg. Box 2: 130 X 40 X 30 at 18kg.,5056214716324,3371,"4045,08"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1288, Cat-back, Cat Back - Resonated with GT-115 Brushed Titanium Trims - Requires Stage 2 ECU Remap or OPF/GPF Bypass Modules, 115 GT ,"76,2",3, No, Yes, No, 1.50 to 2.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 26kg. Box 2: 130 X 40 X 30 at 18kg.,5056214716256,3485,"4181,65"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1289, Cat-back, Cat Back - Resonated with GT-115 Burnt/Blue Titanium Trims - Requires Stage 2 ECU Remap or OPF/GPF Bypass Modules, 115 GT ,"76,2",3, No, Yes, No, 1.50 to 2.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 26kg. Box 2: 130 X 40 X 30 at 18kg.,5056214716263,3617,"4340,56"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1287, Cat-back, Cat Back - Resonated with GT-115 Cerakote Black Trims - Requires Stage 2 ECU Remap or OPF/GPF Bypass Modules, 115 GT ,"76,2",3, No, Yes, No, 1.50 to 2.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 26kg. Box 2: 130 X 40 X 30 at 18kg.,5056214716249,3291,"3949,78"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1286, Cat-back, Cat Back - Resonated with GT-115 Polished Trims - Requires Stage 2 ECU Remap or OPF/GPF Bypass Modules, 115 GT ,"76,2",3, No, Yes, No, 1.50 to 2.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 26kg. Box 2: 130 X 40 X 30 at 18kg.,5056214716232,3034,"3640,49"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1290, Cat-back, Cat Back - Resonated with JET-115 Carbon Trims - Requires Stage 2 ECU Remap or OPF/GPF Bypass Modules, 115 JET ,"76,2",3, No, Yes, No, 1.50 to 2.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 26kg. Box 2: 130 X 40 X 30 at 18kg.,5056214716270,3557,"4268,47"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1283, Particulate Filter-back, OPF/GPF Back with Centre Resonator Bypass & GT-115 Brushed Titanium Trims (OE Requires Cutting), 115 GT ,"76,2",3, No, No, No, 1.50 to 2.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 26kg.,5056214716157,2836,"3403,63"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1284, Particulate Filter-back, OPF/GPF Back with Centre Resonator Bypass & GT-115 Burnt/Blue Titanium Trims (OE Requires Cutting), 115 GT ,"76,2",3, No, No, No, 1.50 to 2.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 26kg.,5056214716164,2969,"3562,54"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1282, Particulate Filter-back, OPF/GPF Back with Centre Resonator Bypass & GT-115 Cerakote Black Trims (OE Requires Cutting), 115 GT ,"76,2",3, No, No, No, 1.50 to 2.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 26kg.,5056214716140,2643,"3171,76"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1281, Particulate Filter-back, OPF/GPF Back with Centre Resonator Bypass & GT-115 Polished Trims (OE Requires Cutting), 115 GT ,"76,2",3, No, No, No, 1.50 to 2.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 26kg.,5056214716133,2385,"2862,47"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1285, Particulate Filter-back, OPF/GPF Back with Centre Resonator Bypass & JET-115 Carbon Trims (OE Requires Cutting), 115 JET ,"76,2",3, No, No, No, 1.50 to 2.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 26kg.,5056214716171,2909,"3490,45"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1278, Axle Back, Centre Resonator Back System with GT-115 Brushed Titanium Trims  (OE Requires Cutting) - ECE Approved, 115 GT ,"76,2",3, Yes, No, No, 1.50 to 2.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 26kg.,5056214715631,2729,"3275,11"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1279, Axle Back, Centre Resonator Back System with GT-115 Burnt / Blue Titanium Trims (OE Requires Cutting) - ECE Approved, 115 GT ,"76,2",3, Yes, No, No, 1.50 to 2.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 26kg.,5056214715648,2862,"3434,02"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1277, Axle Back, Centre Resonator Back System with GT-115 Cerakote Back Trims  (OE Requires Cutting) - ECE Approved, 115 GT ,"76,2",3, Yes, No, No, 1.50 to 2.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 26kg.,5056214715624,2536,"3043,24"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1276, Axle Back, Centre Resonator Back System with GT-115 Polished Trims (OE Requires Cutting) - ECE Approved, 115 GT ,"76,2",3, Yes, No, No, 1.50 to 2.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 26kg.,5056214715617,2278,"2733,95"
BMW, 2 Series, M2 Coupe (G87 S58 OPF/GPF Models),2023,2026, SSXBM1280, Axle Back, Centre Resonator Back System with JET-115 Carbon Fibre Trims (OE Requires Cutting) - ECE Approved, 115 JET ,"76,2",3, Yes, No, No, 1.50 to 2.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 26kg.,5056214715655,2802,"3361,93"
BMW, 2 Series, M235i Coupé (F22) (None xDrive),2014,2015, SSXVS001, ValveSonic +, , , N/A, N/A, No, No, Yes, 0.00 to 0.00 hours, Ships in 1 box measuring 36 X 26 X 22 and weighing 1kg.,5056214705519,352,"421,86"
BMW, 2 Series, M235i Coupé (F22) (None xDrive),2014,2015, SSXBM1037, HJS Tuning ECE Downpipes, 300 Cell ECE Approved HJS Tuning Catalyst. Can be fitted with both Milltek Sport and OE Cat Back Systems, ,"76,2",3, Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 62 X 50 X 28  and weighing 13kg.,5056214705816,1768,"2121,6"
BMW, 2 Series, M235i Coupé (F22) (None xDrive),2014,2015, SSXBM988, Cat-back, Cerakote Black Tips  - Resonated System, Twin 90mm GT90 ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150X 45 X36  and weighing 25kg.,5056214705830,1146,"1374,89"
BMW, 2 Series, M235i Coupé (F22) (None xDrive),2014,2015, SSXBM987, Cat-back, Polished Tips - Resonated System, Twin 90mm GT90 ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150X 45 X36  and weighing 25kg.,5056214705847,1070,"1283,9"
BMW, 2 Series, M235i Coupé (F22) (None xDrive),2014,2015, SSXBM990, Cat-back, Race system. Cerakote Black Tips, Twin 90mm GT90 ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 26kg.,5056214705861,1289,"1546,98"
